instrument,base,rate,volume,value,date
TSLA,USD,609,2,1218,2021-06-14 12:26:04.642408
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.645407
TSLA,USD,609,2,1218,2021-06-14 12:26:04.648407
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.651405
TSLA,USD,609,2,1218,2021-06-14 12:26:04.654404
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.657403
TSLA,USD,609,2,1218,2021-06-14 12:26:04.659402
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.662401
TSLA,USD,609,2,1218,2021-06-14 12:26:04.666400
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.669399
TSLA,USD,609,2,1218,2021-06-14 12:26:04.672398
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.675397
TSLA,USD,609,2,1218,2021-06-14 12:26:04.678396
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.681395
TSLA,USD,609,2,1218,2021-06-14 12:26:04.684395
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.687395
TSLA,USD,609,2,1218,2021-06-14 12:26:04.690393
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.694391
TSLA,USD,609,2,1218,2021-06-14 12:26:04.697390
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.699390
TSLA,USD,609,2,1218,2021-06-14 12:26:04.704388
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.707387
TSLA,USD,609,2,1218,2021-06-14 12:26:04.710386
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.712385
TSLA,USD,609,2,1218,2021-06-14 12:26:04.715384
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.718384
TSLA,USD,609,2,1218,2021-06-14 12:26:04.721382
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.724381
TSLA,USD,609,2,1218,2021-06-14 12:26:04.727380
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.730380
TSLA,USD,609,2,1218,2021-06-14 12:26:04.734389
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.737377
TSLA,USD,609,2,1218,2021-06-14 12:26:04.739377
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.742376
TSLA,USD,609,2,1218,2021-06-14 12:26:04.745375
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.748396
TSLA,USD,609,2,1218,2021-06-14 12:26:04.751373
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.754372
TSLA,USD,609,2,1218,2021-06-14 12:26:04.757389
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.760370
TSLA,USD,609,2,1218,2021-06-14 12:26:04.763376
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.766387
TSLA,USD,609,2,1218,2021-06-14 12:26:04.769370
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.772385
TSLA,USD,609,2,1218,2021-06-14 12:26:04.775385
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.779379
TSLA,USD,609,2,1218,2021-06-14 12:26:04.782379
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.785362
TSLA,USD,609,2,1218,2021-06-14 12:26:04.788361
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.792361
TSLA,USD,609,2,1218,2021-06-14 12:26:04.795359
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.799359
TSLA,USD,609,2,1218,2021-06-14 12:26:04.802356
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.805370
TSLA,USD,609,2,1218,2021-06-14 12:26:04.808370
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.811372
TSLA,USD,609,2,1218,2021-06-14 12:26:04.814353
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.817367
TSLA,USD,609,2,1218,2021-06-14 12:26:04.820366
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.823364
TSLA,USD,609,2,1218,2021-06-14 12:26:04.826368
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.829348
TSLA,USD,609,2,1218,2021-06-14 12:26:04.833349
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.836348
TSLA,USD,609,2,1218,2021-06-14 12:26:04.840347
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.843343
TSLA,USD,609,2,1218,2021-06-14 12:26:04.846357
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.849355
TSLA,USD,609,2,1218,2021-06-14 12:26:04.852355
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.855358
TSLA,USD,609,2,1218,2021-06-14 12:26:04.858358
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.862356
TSLA,USD,609,2,1218,2021-06-14 12:26:04.865355
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.868355
TSLA,USD,609,2,1218,2021-06-14 12:26:04.871354
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.876333
TSLA,USD,609,2,1218,2021-06-14 12:26:04.880334
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.884351
TSLA,USD,609,2,1218,2021-06-14 12:26:04.888329
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.891349
TSLA,USD,609,2,1218,2021-06-14 12:26:04.894347
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.898326
TSLA,USD,609,2,1218,2021-06-14 12:26:04.901325
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.906324
TSLA,USD,609,2,1218,2021-06-14 12:26:04.911328
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.915321
TSLA,USD,609,2,1218,2021-06-14 12:26:04.921319
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.925317
TSLA,USD,609,2,1218,2021-06-14 12:26:04.929316
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.933314
TSLA,USD,609,2,1218,2021-06-14 12:26:04.937314
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.942312
TSLA,USD,609,2,1218,2021-06-14 12:26:04.948310
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:04.970304
TSLA,USD,609,2,1218,2021-06-14 12:26:04.992296
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.083266
TSLA,USD,609,2,1218,2021-06-14 12:26:05.108261
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.137250
TSLA,USD,609,2,1218,2021-06-14 12:26:05.158243
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.167240
TSLA,USD,609,2,1218,2021-06-14 12:26:05.175237
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.184234
TSLA,USD,609,2,1218,2021-06-14 12:26:05.191232
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.199230
TSLA,USD,609,2,1218,2021-06-14 12:26:05.207227
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.215224
TSLA,USD,609,2,1218,2021-06-14 12:26:05.225222
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.232220
TSLA,USD,609,2,1218,2021-06-14 12:26:05.238217
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.250214
TSLA,USD,609,2,1218,2021-06-14 12:26:05.261211
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.267208
TSLA,USD,609,2,1218,2021-06-14 12:26:05.275207
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.280204
TSLA,USD,609,2,1218,2021-06-14 12:26:05.287203
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.293200
TSLA,USD,609,2,1218,2021-06-14 12:26:05.299198
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.303197
TSLA,USD,609,2,1218,2021-06-14 12:26:05.309196
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.314193
TSLA,USD,609,2,1218,2021-06-14 12:26:05.319192
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.324191
TSLA,USD,609,2,1218,2021-06-14 12:26:05.329188
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.336186
TSLA,USD,609,2,1218,2021-06-14 12:26:05.341185
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.346183
TSLA,USD,609,2,1218,2021-06-14 12:26:05.353181
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.357180
TSLA,USD,609,2,1218,2021-06-14 12:26:05.361179
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.365177
TSLA,USD,609,2,1218,2021-06-14 12:26:05.371175
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.376173
TSLA,USD,609,2,1218,2021-06-14 12:26:05.382172
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.386172
TSLA,USD,609,2,1218,2021-06-14 12:26:05.390170
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.395168
TSLA,USD,609,2,1218,2021-06-14 12:26:05.400166
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.404164
TSLA,USD,609,2,1218,2021-06-14 12:26:05.407163
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.411162
TSLA,USD,609,2,1218,2021-06-14 12:26:05.415162
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.419160
TSLA,USD,609,2,1218,2021-06-14 12:26:05.423158
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.427158
TSLA,USD,609,2,1218,2021-06-14 12:26:05.431156
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.436154
TSLA,USD,609,2,1218,2021-06-14 12:26:05.439153
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.443152
TSLA,USD,609,2,1218,2021-06-14 12:26:05.447150
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.450150
TSLA,USD,609,2,1218,2021-06-14 12:26:05.454148
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.457148
TSLA,USD,609,2,1218,2021-06-14 12:26:05.461146
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.465145
TSLA,USD,609,2,1218,2021-06-14 12:26:05.469144
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.472143
TSLA,USD,609,2,1218,2021-06-14 12:26:05.476143
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.481140
TSLA,USD,609,2,1218,2021-06-14 12:26:05.485139
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.489137
TSLA,USD,609,2,1218,2021-06-14 12:26:05.493136
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.499135
TSLA,USD,609,2,1218,2021-06-14 12:26:05.503133
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.507133
TSLA,USD,609,2,1218,2021-06-14 12:26:05.511131
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.515129
TSLA,USD,609,2,1218,2021-06-14 12:26:05.518129
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.522127
TSLA,USD,609,2,1218,2021-06-14 12:26:05.526126
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.530124
TSLA,USD,609,2,1218,2021-06-14 12:26:05.533123
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.537121
TSLA,USD,609,2,1218,2021-06-14 12:26:05.541121
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.545120
TSLA,USD,609,2,1218,2021-06-14 12:26:05.548119
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.552117
TSLA,USD,609,2,1218,2021-06-14 12:26:05.556118
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.559116
TSLA,USD,609,2,1218,2021-06-14 12:26:05.563115
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.567112
TSLA,USD,609,2,1218,2021-06-14 12:26:05.571111
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.575110
TSLA,USD,609,2,1218,2021-06-14 12:26:05.578108
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.582108
TSLA,USD,609,2,1218,2021-06-14 12:26:05.585108
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.589105
TSLA,USD,609,2,1218,2021-06-14 12:26:05.592104
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.596104
TSLA,USD,609,2,1218,2021-06-14 12:26:05.600103
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.604100
TSLA,USD,609,2,1218,2021-06-14 12:26:05.607099
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.611098
TSLA,USD,609,2,1218,2021-06-14 12:26:05.614097
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.618096
TSLA,USD,609,2,1218,2021-06-14 12:26:05.622095
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.625095
TSLA,USD,609,2,1218,2021-06-14 12:26:05.629092
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.632091
TSLA,USD,609,2,1218,2021-06-14 12:26:05.636090
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.639089
TSLA,USD,609,2,1218,2021-06-14 12:26:05.643088
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.646087
TSLA,USD,609,2,1218,2021-06-14 12:26:05.650086
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.653085
TSLA,USD,609,2,1218,2021-06-14 12:26:05.657083
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.660082
TSLA,USD,609,2,1218,2021-06-14 12:26:05.663082
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.667081
TSLA,USD,609,2,1218,2021-06-14 12:26:05.670079
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.674078
TSLA,USD,609,2,1218,2021-06-14 12:26:05.677078
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.681076
TSLA,USD,609,2,1218,2021-06-14 12:26:05.684075
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.688074
TSLA,USD,609,2,1218,2021-06-14 12:26:05.691072
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.695072
TSLA,USD,609,2,1218,2021-06-14 12:26:05.698071
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.702070
TSLA,USD,609,2,1218,2021-06-14 12:26:05.705068
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.709067
TSLA,USD,609,2,1218,2021-06-14 12:26:05.713067
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.716064
TSLA,USD,609,2,1218,2021-06-14 12:26:05.720064
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.724064
TSLA,USD,609,2,1218,2021-06-14 12:26:05.727061
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.731060
TSLA,USD,609,2,1218,2021-06-14 12:26:05.734059
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.738057
TSLA,USD,609,2,1218,2021-06-14 12:26:05.741056
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.745055
TSLA,USD,609,2,1218,2021-06-14 12:26:05.748055
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.752055
TSLA,USD,609,2,1218,2021-06-14 12:26:05.756053
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.759051
TSLA,USD,609,2,1218,2021-06-14 12:26:05.763050
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.766049
TSLA,USD,609,2,1218,2021-06-14 12:26:05.769047
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.772047
TSLA,USD,609,2,1218,2021-06-14 12:26:05.775045
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.778045
TSLA,USD,609,2,1218,2021-06-14 12:26:05.781044
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.784062
TSLA,USD,609,2,1218,2021-06-14 12:26:05.787060
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.790056
TSLA,USD,609,2,1218,2021-06-14 12:26:05.793054
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.796057
TSLA,USD,609,2,1218,2021-06-14 12:26:05.799037
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.802039
TSLA,USD,609,2,1218,2021-06-14 12:26:05.806035
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.809053
TSLA,USD,609,2,1218,2021-06-14 12:26:05.812059
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.814051
TSLA,USD,609,2,1218,2021-06-14 12:26:05.817032
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.821032
TSLA,USD,609,2,1218,2021-06-14 12:26:05.825029
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.828028
TSLA,USD,609,2,1218,2021-06-14 12:26:05.831027
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.835026
TSLA,USD,609,2,1218,2021-06-14 12:26:05.837773
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.840791
TSLA,USD,609,2,1218,2021-06-14 12:26:05.843771
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.846784
TSLA,USD,609,2,1218,2021-06-14 12:26:05.849771
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.852770
TSLA,USD,609,2,1218,2021-06-14 12:26:05.857767
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.862766
TSLA,USD,609,2,1218,2021-06-14 12:26:05.867779
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.871778
TSLA,USD,609,2,1218,2021-06-14 12:26:05.876762
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.879769
TSLA,USD,609,2,1218,2021-06-14 12:26:05.883759
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.886772
TSLA,USD,609,2,1218,2021-06-14 12:26:05.890766
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.893755
TSLA,USD,609,2,1218,2021-06-14 12:26:05.897756
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.900755
TSLA,USD,609,2,1218,2021-06-14 12:26:05.904765
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.907764
TSLA,USD,609,2,1218,2021-06-14 12:26:05.911769
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.915751
TSLA,USD,609,2,1218,2021-06-14 12:26:05.918747
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.922748
TSLA,USD,609,2,1218,2021-06-14 12:26:05.925764
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.928762
TSLA,USD,609,2,1218,2021-06-14 12:26:05.933744
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.936755
TSLA,USD,609,2,1218,2021-06-14 12:26:05.939743
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.942740
TSLA,USD,609,2,1218,2021-06-14 12:26:05.947739
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.950737
TSLA,USD,609,2,1218,2021-06-14 12:26:05.953750
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.956749
TSLA,USD,609,2,1218,2021-06-14 12:26:05.959748
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.962743
TSLA,USD,609,2,1218,2021-06-14 12:26:05.965743
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.968731
TSLA,USD,609,2,1218,2021-06-14 12:26:05.971732
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.973730
TSLA,USD,609,2,1218,2021-06-14 12:26:05.976729
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.980739
TSLA,USD,609,2,1218,2021-06-14 12:26:05.983745
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.986727
TSLA,USD,609,2,1218,2021-06-14 12:26:05.989734
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.992725
TSLA,USD,609,2,1218,2021-06-14 12:26:05.995736
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:05.998723
TSLA,USD,609,2,1218,2021-06-14 12:26:06.001632
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.004648
TSLA,USD,609,2,1218,2021-06-14 12:26:06.007627
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.010647
TSLA,USD,609,2,1218,2021-06-14 12:26:06.013433
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.016450
TSLA,USD,609,2,1218,2021-06-14 12:26:06.019447
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.022430
TSLA,USD,609,2,1218,2021-06-14 12:26:06.026442
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.029441
TSLA,USD,609,2,1218,2021-06-14 12:26:06.032428
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.035427
TSLA,USD,609,2,1218,2021-06-14 12:26:06.038439
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.042134
TSLA,USD,609,2,1218,2021-06-14 12:26:06.045146
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.048145
TSLA,USD,609,2,1218,2021-06-14 12:26:06.051195
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.054198
TSLA,USD,609,2,1218,2021-06-14 12:26:06.057195
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.060966
TSLA,USD,609,2,1218,2021-06-14 12:26:06.063968
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.066502
TSLA,USD,609,2,1218,2021-06-14 12:26:06.069511
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.072518
TSLA,USD,609,2,1218,2021-06-14 12:26:06.075513
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.078511
TSLA,USD,609,2,1218,2021-06-14 12:26:06.081496
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.084509
TSLA,USD,609,2,1218,2021-06-14 12:26:06.087508
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.090723
TSLA,USD,609,2,1218,2021-06-14 12:26:06.093722
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.096735
TSLA,USD,609,2,1218,2021-06-14 12:26:06.099708
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.102709
TSLA,USD,609,2,1218,2021-06-14 12:26:06.107379
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.111400
TSLA,USD,609,2,1218,2021-06-14 12:26:06.115379
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.118378
TSLA,USD,609,2,1218,2021-06-14 12:26:06.123377
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.126377
TSLA,USD,609,2,1218,2021-06-14 12:26:06.131375
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.135375
TSLA,USD,609,2,1218,2021-06-14 12:26:06.140387
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.144370
TSLA,USD,609,2,1218,2021-06-14 12:26:06.148371
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.152369
TSLA,USD,609,2,1218,2021-06-14 12:26:06.157367
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.160366
TSLA,USD,609,2,1218,2021-06-14 12:26:06.164365
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.169363
TSLA,USD,609,2,1218,2021-06-14 12:26:06.173363
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.176360
TSLA,USD,609,2,1218,2021-06-14 12:26:06.180361
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.184360
TSLA,USD,609,2,1218,2021-06-14 12:26:06.188356
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.191356
TSLA,USD,609,2,1218,2021-06-14 12:26:06.194354
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.198354
TSLA,USD,609,2,1218,2021-06-14 12:26:06.202352
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.205352
TSLA,USD,609,2,1218,2021-06-14 12:26:06.208350
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.211349
TSLA,USD,609,2,1218,2021-06-14 12:26:06.215456
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.219347
TSLA,USD,609,2,1218,2021-06-14 12:26:06.222358
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.226345
TSLA,USD,609,2,1218,2021-06-14 12:26:06.229345
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.233362
TSLA,USD,609,2,1218,2021-06-14 12:26:06.236342
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.240339
TSLA,USD,609,2,1218,2021-06-14 12:26:06.243339
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.246339
TSLA,USD,609,2,1218,2021-06-14 12:26:06.250337
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.253338
TSLA,USD,609,2,1218,2021-06-14 12:26:06.256335
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.260334
TSLA,USD,609,2,1218,2021-06-14 12:26:06.263334
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.266333
TSLA,USD,609,2,1218,2021-06-14 12:26:06.269332
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.273330
TSLA,USD,609,2,1218,2021-06-14 12:26:06.276329
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.279329
TSLA,USD,609,2,1218,2021-06-14 12:26:06.283326
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.286325
TSLA,USD,609,2,1218,2021-06-14 12:26:06.289324
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.292323
TSLA,USD,609,2,1218,2021-06-14 12:26:06.296323
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.299323
TSLA,USD,609,2,1218,2021-06-14 12:26:06.302320
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.305320
TSLA,USD,609,2,1218,2021-06-14 12:26:06.309318
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.312317
TSLA,USD,609,2,1218,2021-06-14 12:26:06.316315
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.319314
TSLA,USD,609,2,1218,2021-06-14 12:26:06.323314
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.326313
TSLA,USD,609,2,1218,2021-06-14 12:26:06.330312
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.333310
TSLA,USD,609,2,1218,2021-06-14 12:26:06.336310
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.340308
TSLA,USD,609,2,1218,2021-06-14 12:26:06.343309
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.346307
TSLA,USD,609,2,1218,2021-06-14 12:26:06.350304
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.353305
TSLA,USD,609,2,1218,2021-06-14 12:26:06.357304
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.361301
TSLA,USD,609,2,1218,2021-06-14 12:26:06.364320
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.369300
TSLA,USD,609,2,1218,2021-06-14 12:26:06.373297
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.376296
TSLA,USD,609,2,1218,2021-06-14 12:26:06.380296
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.383296
TSLA,USD,609,2,1218,2021-06-14 12:26:06.387293
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.392292
TSLA,USD,609,2,1218,2021-06-14 12:26:06.396306
AAPL,USD,993.232,4,3972.928,2021-06-14 12:26:06.400304
TSLA,USD,609,2,1218,2021-06-14 12:26:06.404288
